family,instance,ppd_orig,n_vars,n_clauses,full_sat,full_wall,full_decisions,full_props,full_conflicts,full_ppd,budget,pre_wall,pre_decisions,pre_props,pre_conflicts,pre_ppd,solved_within_prefix,log_n,rel_err
uf100-430,uf100-0105.cnf,18.5957,100,430,True,0.00019904199871234596,155,2373,96,15.30967741935484,1000,9.208300616592169e-05,155,2373,96,15.30967741935484,True,4.605170185988092,0.0
uf100-430,uf100-0106.cnf,18.1053,100,430,True,0.0007436669839080423,419,8745,333,20.87112171837709,10,2.841599052771926e-05,19,225,10,11.842105263157896,False,4.605170185988092,0.4326081068881466
uf100-430,uf100-0106.cnf,18.1053,100,430,True,0.0007436669839080423,419,8745,333,20.87112171837709,30,5.3916999604552984e-05,42,708,31,16.857142857142858,False,4.605170185988092,0.19232214326553954
uf100-430,uf100-0106.cnf,18.1053,100,430,True,0.0007436669839080423,419,8745,333,20.87112171837709,100,0.00015983398770913482,134,2606,101,19.44776119402985,False,4.605170185988092,0.06819760545471616
uf100-430,uf100-0106.cnf,18.1053,100,430,True,0.0007436669839080423,419,8745,333,20.87112171837709,300,0.0005411250167526305,371,7843,302,21.140161725067387,False,4.605170185988092,0.0128905389140348
uf100-430,uf100-0106.cnf,18.1053,100,430,True,0.0007436669839080423,419,8745,333,20.87112171837709,1000,0.0005589579814113677,419,8745,333,20.87112171837709,True,4.605170185988092,0.0
uf100-430,uf100-0107.cnf,16.7705,100,430,True,0.000593625009059906,364,6411,279,17.61263736263736,10,2.4374981876462698e-05,22,174,10,7.909090909090909,False,4.605170185988092,0.5509422725145701
uf100-430,uf100-0107.cnf,16.7705,100,430,True,0.000593625009059906,364,6411,279,17.61263736263736,30,5.645799683406949e-05,43,668,30,15.534883720930232,False,4.605170185988092,0.11796947833121124
uf100-430,uf100-0107.cnf,16.7705,100,430,True,0.000593625009059906,364,6411,279,17.61263736263736,100,0.00016379100270569324,121,2376,100,19.636363636363637,False,4.605170185988092,0.11490194410175703
uf100-430,uf100-0107.cnf,16.7705,100,430,True,0.000593625009059906,364,6411,279,17.61263736263736,300,0.0004889169940724969,364,6411,279,17.61263736263736,True,4.605170185988092,0.0
uf100-430,uf100-0107.cnf,16.7705,100,430,True,0.000593625009059906,364,6411,279,17.61263736263736,1000,0.0004738749994430691,364,6411,279,17.61263736263736,True,4.605170185988092,0.0
uf100-430,uf100-0108.cnf,18.3163,100,430,True,0.0006866250187158585,402,7275,315,18.097014925373134,10,2.995799877680838e-05,22,267,10,12.136363636363637,False,4.605170185988092,0.3293720712277413
uf100-430,uf100-0108.cnf,18.3163,100,430,True,0.0006866250187158585,402,7275,315,18.097014925373134,30,5.133301601745188e-05,46,748,30,16.26086956521739,False,4.605170185988092,0.10146122814881223
uf100-430,uf100-0108.cnf,18.3163,100,430,True,0.0006866250187158585,402,7275,315,18.097014925373134,100,0.00015666699619032443,136,2421,100,17.801470588235293,False,4.605170185988092,0.016331109763493057
uf100-430,uf100-0108.cnf,18.3163,100,430,True,0.0006866250187158585,402,7275,315,18.097014925373134,300,0.0004914159944746643,370,6896,303,18.63783783783784,False,4.605170185988092,0.029884647534132155
uf100-430,uf100-0108.cnf,18.3163,100,430,True,0.0006866250187158585,402,7275,315,18.097014925373134,1000,0.00047462497605010867,402,7275,315,18.097014925373134,True,4.605170185988092,0.0
uf100-430,uf100-0109.cnf,17.7046,100,430,True,0.00021491601364687085,155,2395,114,15.451612903225806,10,2.2624997654929757e-05,34,169,10,4.970588235294118,False,4.605170185988092,0.6783126611813828
uf100-430,uf100-0109.cnf,17.7046,100,430,True,0.00021491601364687085,155,2395,114,15.451612903225806,30,4.2917003156617284e-05,50,552,30,11.04,False,4.605170185988092,0.2855114822546973
uf100-430,uf100-0109.cnf,17.7046,100,430,True,0.00021491601364687085,155,2395,114,15.451612903225806,100,0.0001252919901162386,128,2032,101,15.875,False,4.605170185988092,0.02740083507306892
uf100-430,uf100-0109.cnf,17.7046,100,430,True,0.00021491601364687085,155,2395,114,15.451612903225806,300,0.00012670899741351604,155,2395,114,15.451612903225806,True,4.605170185988092,0.0
uf100-430,uf100-0109.cnf,17.7046,100,430,True,0.00021491601364687085,155,2395,114,15.451612903225806,1000,0.00011337501928210258,155,2395,114,15.451612903225806,True,4.605170185988092,0.0
uf100-430,uf100-011.cnf,19.2845,100,430,True,0.0010614999919198453,563,11822,478,20.99822380106572,10,2.6124995201826096e-05,25,191,11,7.64,False,4.605170185988092,0.6361597022500423
uf100-430,uf100-011.cnf,19.2845,100,430,True,0.0010614999919198453,563,11822,478,20.99822380106572,30,5.629099905490875e-05,43,638,30,14.837209302325581,False,4.605170185988092,0.2934064593800286
uf100-430,uf100-011.cnf,19.2845,100,430,True,0.0010614999919198453,563,11822,478,20.99822380106572,100,0.00018137498409487307,119,2588,101,21.747899159663866,False,4.605170185988092,0.03570184629426125
uf100-430,uf100-011.cnf,19.2845,100,430,True,0.0010614999919198453,563,11822,478,20.99822380106572,300,0.000546958006452769,348,7344,300,21.103448275862068,False,4.605170185988092,0.005011113120482473
uf100-430,uf100-011.cnf,19.2845,100,430,True,0.0010614999919198453,563,11822,478,20.99822380106572,1000,0.0008608749776612967,563,11822,478,20.99822380106572,True,4.605170185988092,0.0
uf100-430,uf100-0110.cnf,18.047,100,430,True,0.00018470801296643913,130,2090,92,16.076923076923077,10,2.2082997020334005e-05,21,204,11,9.714285714285714,False,4.605170185988092,0.3957621326042379
uf100-430,uf100-0110.cnf,18.047,100,430,True,0.00018470801296643913,130,2090,92,16.076923076923077,30,4.562499816529453e-05,46,680,31,14.782608695652174,False,4.605170185988092,0.08050759309340544
uf100-430,uf100-0110.cnf,18.047,100,430,True,0.00018470801296643913,130,2090,92,16.076923076923077,100,0.00011624998296611011,130,2090,92,16.076923076923077,True,4.605170185988092,0.0
uf100-430,uf100-0110.cnf,18.047,100,430,True,0.00018470801296643913,130,2090,92,16.076923076923077,300,9.654098539613187e-05,130,2090,92,16.076923076923077,True,4.605170185988092,0.0
uf100-430,uf100-0110.cnf,18.047,100,430,True,0.00018470801296643913,130,2090,92,16.076923076923077,1000,8.841700037010014e-05,130,2090,92,16.076923076923077,True,4.605170185988092,0.0
uf100-430,uf100-0111.cnf,16.1007,100,430,True,0.0006670420116279274,412,7890,318,19.150485436893202,10,2.4958018912002444e-05,27,214,10,7.925925925925926,False,4.605170185988092,0.586124020091067
uf100-430,uf100-0111.cnf,16.1007,100,430,True,0.0006670420116279274,412,7890,318,19.150485436893202,30,4.562499816529453e-05,53,598,30,11.283018867924529,False,4.605170185988092,0.41082334935552517
uf100-430,uf100-0111.cnf,16.1007,100,430,True,0.0006670420116279274,412,7890,318,19.150485436893202,100,0.00015095798880793154,130,2250,100,17.307692307692307,False,4.605170185988092,0.09622696694940039
uf100-430,uf100-0111.cnf,16.1007,100,430,True,0.0006670420116279274,412,7890,318,19.150485436893202,300,0.0005338750197552145,380,7355,301,19.355263157894736,False,4.605170185988092,0.01069308251617643
uf100-430,uf100-0111.cnf,16.1007,100,430,True,0.0006670420116279274,412,7890,318,19.150485436893202,1000,0.0005535410018637776,412,7890,318,19.150485436893202,True,4.605170185988092,0.0
uf100-430,uf100-0112.cnf,8.0938,100,430,True,6.600000779144466e-05,55,752,27,13.672727272727272,10,2.00409849639982e-05,29,272,10,9.379310344827585,False,4.605170185988092,0.31401320616287604
uf100-430,uf100-0112.cnf,8.0938,100,430,True,6.600000779144466e-05,55,752,27,13.672727272727272,30,3.329099854454398e-05,55,752,27,13.672727272727272,True,4.605170185988092,0.0
uf100-430,uf100-0112.cnf,8.0938,100,430,True,6.600000779144466e-05,55,752,27,13.672727272727272,100,2.5500019546598196e-05,55,752,27,13.672727272727272,True,4.605170185988092,0.0
uf100-430,uf100-0112.cnf,8.0938,100,430,True,6.600000779144466e-05,55,752,27,13.672727272727272,300,2.416601637378335e-05,55,752,27,13.672727272727272,True,4.605170185988092,0.0
uf100-430,uf100-0112.cnf,8.0938,100,430,True,6.600000779144466e-05,55,752,27,13.672727272727272,1000,2.3667002096772194e-05,55,752,27,13.672727272727272,True,4.605170185988092,0.0
uf100-430,uf100-0113.cnf,18.967,100,430,True,0.0009739170200191438,536,10813,440,20.17350746268657,10,2.4708017008379102e-05,29,219,10,7.551724137931035,False,4.605170185988092,0.6256613208239125
uf100-430,uf100-0113.cnf,18.967,100,430,True,0.0009739170200191438,536,10813,440,20.17350746268657,30,4.4832995627075434e-05,53,606,30,11.433962264150944,False,4.605170185988092,0.4332189241112637
uf100-430,uf100-0113.cnf,18.967,100,430,True,0.0009739170200191438,536,10813,440,20.17350746268657,100,0.0001571669999975711,129,2171,100,16.829457364341085,False,4.605170185988092,0.16576443657756212
uf100-430,uf100-0113.cnf,18.967,100,430,True,0.0009739170200191438,536,10813,440,20.17350746268657,300,0.0004915000172331929,370,7091,300,19.164864864864864,False,4.605170185988092,0.04999837532899601
uf100-430,uf100-0113.cnf,18.967,100,430,True,0.0009739170200191438,536,10813,440,20.17350746268657,1000,0.0007361249881796539,536,10813,440,20.17350746268657,True,4.605170185988092,0.0
uf100-430,uf100-0114.cnf,19.2626,100,430,True,0.000742000003810972,439,8235,350,18.75854214123007,10,2.4374981876462698e-05,19,185,10,9.736842105263158,False,4.605170185988092,0.4809382289969003
uf100-430,uf100-0114.cnf,19.2626,100,430,True,0.000742000003810972,439,8235,350,18.75854214123007,30,5.1000009989365935e-05,42,637,31,15.166666666666666,False,4.605170185988092,0.19147945759967627
uf100-430,uf100-0114.cnf,19.2626,100,430,True,0.000742000003810972,439,8235,350,18.75854214123007,100,0.00016420899191871285,122,2306,100,18.901639344262296,False,4.605170185988092,0.00762837548647814
uf100-430,uf100-0114.cnf,19.2626,100,430,True,0.000742000003810972,439,8235,350,18.75854214123007,300,0.000545499991858378,370,6902,300,18.654054054054054,False,4.605170185988092,0.005570160324258757
uf100-430,uf100-0114.cnf,19.2626,100,430,True,0.000742000003810972,439,8235,350,18.75854214123007,1000,0.0006555419822689146,439,8235,350,18.75854214123007,True,4.605170185988092,0.0
uf100-430,uf100-0115.cnf,17.3442,100,430,True,0.0006466250051744282,415,7446,315,17.942168674698795,10,2.7125002816319466e-05,20,208,11,10.4,False,4.605170185988092,0.42035992479183454
uf100-430,uf100-0115.cnf,17.3442,100,430,True,0.0006466250051744282,415,7446,315,17.942168674698795,30,5.4791016736999154e-05,48,762,31,15.875,False,4.605170185988092,0.11521286596830513
uf100-430,uf100-0115.cnf,17.3442,100,430,True,0.0006466250051744282,415,7446,315,17.942168674698795,100,0.00016554200556129217,137,2552,102,18.62773722627737,False,4.605170185988092,0.038209904499746074
uf100-430,uf100-0115.cnf,17.3442,100,430,True,0.0006466250051744282,415,7446,315,17.942168674698795,300,0.0004993329930584878,374,7092,302,18.962566844919785,False,4.605170185988092,0.056871506935496995
uf100-430,uf100-0115.cnf,17.3442,100,430,True,0.0006466250051744282,415,7446,315,17.942168674698795,1000,0.0004902090004179627,415,7446,315,17.942168674698795,True,4.605170185988092,0.0
uf100-430,uf100-0116.cnf,12.75,100,430,True,0.00010091598960570991,73,1124,45,15.397260273972602,10,2.070798655040562e-05,22,260,10,11.818181818181818,False,4.605170185988092,0.23244904561630536
uf100-430,uf100-0116.cnf,12.75,100,430,True,0.00010091598960570991,73,1124,45,15.397260273972602,30,3.737499355338514e-05,46,724,30,15.73913043478261,False,4.605170185988092,0.022203311155810077
uf100-430,uf100-0116.cnf,12.75,100,430,True,0.00010091598960570991,73,1124,45,15.397260273972602,100,4.483401426114142e-05,73,1124,45,15.397260273972602,True,4.605170185988092,0.0
uf100-430,uf100-0116.cnf,12.75,100,430,True,0.00010091598960570991,73,1124,45,15.397260273972602,300,3.633400774560869e-05,73,1124,45,15.397260273972602,True,4.605170185988092,0.0
uf100-430,uf100-0116.cnf,12.75,100,430,True,0.00010091598960570991,73,1124,45,15.397260273972602,1000,3.358299727551639e-05,73,1124,45,15.397260273972602,True,4.605170185988092,0.0
uf100-430,uf100-0117.cnf,17.3574,100,430,True,0.000973624992184341,602,11424,483,18.976744186046513,10,2.5209010345861316e-05,25,220,10,8.8,False,4.605170185988092,0.5362745098039216
uf100-430,uf100-0117.cnf,17.3574,100,430,True,0.000973624992184341,602,11424,483,18.976744186046513,30,5.7792000006884336e-05,50,748,30,14.96,False,4.605170185988092,0.2116666666666667
uf100-430,uf100-0117.cnf,17.3574,100,430,True,0.000973624992184341,602,11424,483,18.976744186046513,100,0.0001644579751882702,125,2396,100,19.168,False,4.605170185988092,0.010078431372548888
uf100-430,uf100-0117.cnf,17.3574,100,430,True,0.000973624992184341,602,11424,483,18.976744186046513,300,0.0005803340172860771,375,7075,300,18.866666666666667,False,4.605170185988092,0.005800653594771308
uf100-430,uf100-0117.cnf,17.3574,100,430,True,0.000973624992184341,602,11424,483,18.976744186046513,1000,0.0009133749990724027,602,11424,483,18.976744186046513,True,4.605170185988092,0.0
uf100-430,uf100-0118.cnf,16.6667,100,430,True,0.0004927910049445927,336,5755,245,17.12797619047619,10,3.220900543965399e-05,27,317,10,11.74074074074074,False,4.605170185988092,0.31452842938507575
uf100-430,uf100-0118.cnf,16.6667,100,430,True,0.0004927910049445927,336,5755,245,17.12797619047619,30,5.3625000873580575e-05,60,851,34,14.183333333333334,False,4.605170185988092,0.1719200695047784
uf100-430,uf100-0118.cnf,16.6667,100,430,True,0.0004927910049445927,336,5755,245,17.12797619047619,100,0.00014766599633730948,132,2438,101,18.46969696969697,False,4.605170185988092,0.07833504462522707
uf100-430,uf100-0118.cnf,16.6667,100,430,True,0.0004927910049445927,336,5755,245,17.12797619047619,300,0.0003768339811358601,336,5755,245,17.12797619047619,True,4.605170185988092,0.0
uf100-430,uf100-0118.cnf,16.6667,100,430,True,0.0004927910049445927,336,5755,245,17.12797619047619,1000,0.0003512499970383942,336,5755,245,17.12797619047619,True,4.605170185988092,0.0
uf100-430,uf100-0119.cnf,17.9917,100,430,True,0.0009572500130161643,528,11034,421,20.897727272727273,10,3.3334014005959034e-05,33,351,13,10.636363636363637,False,4.605170185988092,0.4910277324632953
uf100-430,uf100-0119.cnf,17.9917,100,430,True,0.0009572500130161643,528,11034,421,20.897727272727273,30,4.025001544505358e-05,48,622,30,12.958333333333334,False,4.605170185988092,0.3799166213521841
uf100-430,uf100-0119.cnf,17.9917,100,430,True,0.0009572500130161643,528,11034,421,20.897727272727273,100,0.00015262499800883234,141,2397,101,17.0,False,4.605170185988092,0.18651441000543775
uf100-430,uf100-0119.cnf,17.9917,100,430,True,0.0009572500130161643,528,11034,421,20.897727272727273,300,0.0005272080015856773,375,7657,300,20.418666666666667,False,4.605170185988092,0.022924052927315596
uf100-430,uf100-0119.cnf,17.9917,100,430,True,0.0009572500130161643,528,11034,421,20.897727272727273,1000,0.0008033329795580357,528,11034,421,20.897727272727273,True,4.605170185988092,0.0
uf100-430,uf100-012.cnf,17.3404,100,430,True,0.0005025409918744117,302,6024,239,19.94701986754967,10,3.47500026691705e-05,24,343,12,14.291666666666666,False,4.605170185988092,0.2835187029659142
uf100-430,uf100-012.cnf,17.3404,100,430,True,0.0005025409918744117,302,6024,239,19.94701986754967,30,5.458400119096041e-05,46,827,32,17.97826086956522,False,4.605170185988092,0.09869940527744096
uf100-430,uf100-012.cnf,17.3404,100,430,True,0.0005025409918744117,302,6024,239,19.94701986754967,100,0.0001535420014988631,119,2271,100,19.084033613445378,False,4.605170185988092,0.0432639191134622
uf100-430,uf100-012.cnf,17.3404,100,430,True,0.0005025409918744117,302,6024,239,19.94701986754967,300,0.0004309579962864518,302,6024,239,19.94701986754967,True,4.605170185988092,0.0
uf100-430,uf100-012.cnf,17.3404,100,430,True,0.0005025409918744117,302,6024,239,19.94701986754967,1000,0.00038233399391174316,302,6024,239,19.94701986754967,True,4.605170185988092,0.0
uf100-430,uf100-0120.cnf,17.3736,100,430,True,0.0005187919887248427,278,5756,226,20.705035971223023,10,3.241599188186228e-05,25,245,11,9.8,False,4.605170185988092,0.5266851980542043
uf100-430,uf100-0120.cnf,17.3736,100,430,True,0.0005187919887248427,278,5756,226,20.705035971223023,30,5.1292008720338345e-05,41,690,30,16.829268292682926,False,4.605170185988092,0.18718961338327778
uf100-430,uf100-0120.cnf,17.3736,100,430,True,0.0005187919887248427,278,5756,226,20.705035971223023,100,0.00015883299056440592,116,2349,100,20.25,False,4.605170185988092,0.021977067407922213
uf100-430,uf100-0120.cnf,17.3736,100,430,True,0.0005187919887248427,278,5756,226,20.705035971223023,300,0.0003949590027332306,278,5756,226,20.705035971223023,True,4.605170185988092,0.0
uf100-430,uf100-0120.cnf,17.3736,100,430,True,0.0005187919887248427,278,5756,226,20.705035971223023,1000,0.0003688749857246876,278,5756,226,20.705035971223023,True,4.605170185988092,0.0
uf100-430,uf100-0121.cnf,18.713,100,430,True,5.8416015235707164e-05,53,583,25,11.0,10,1.7834012396633625e-05,23,218,10,9.478260869565217,False,4.605170185988092,0.13833992094861666
uf100-430,uf100-0121.cnf,18.713,100,430,True,5.8416015235707164e-05,53,583,25,11.0,30,3.125000512227416e-05,53,583,25,11.0,True,4.605170185988092,0.0
uf100-430,uf100-0121.cnf,18.713,100,430,True,5.8416015235707164e-05,53,583,25,11.0,100,2.604199107736349e-05,53,583,25,11.0,True,4.605170185988092,0.0
uf100-430,uf100-0121.cnf,18.713,100,430,True,5.8416015235707164e-05,53,583,25,11.0,300,2.3208995116874576e-05,53,583,25,11.0,True,4.605170185988092,0.0
uf100-430,uf100-0121.cnf,18.713,100,430,True,5.8416015235707164e-05,53,583,25,11.0,1000,2.170799416489899e-05,53,583,25,11.0,True,4.605170185988092,0.0
uf100-430,uf100-0122.cnf,19.2383,100,430,True,0.0002715839946176857,175,3202,136,18.297142857142855,10,3.108300734311342e-05,26,330,12,12.692307692307692,False,4.605170185988092,0.3063229712199106
uf100-430,uf100-0122.cnf,19.2383,100,430,True,0.0002715839946176857,175,3202,136,18.297142857142855,30,4.75000124424696e-05,43,769,32,17.88372093023256,False,4.605170185988092,0.02259488982176819
uf100-430,uf100-0122.cnf,19.2383,100,430,True,0.0002715839946176857,175,3202,136,18.297142857142855,100,0.00013637501979246736,119,2381,100,20.008403361344538,False,4.605170185988092,0.09352610500789958
uf100-430,uf100-0122.cnf,19.2383,100,430,True,0.0002715839946176857,175,3202,136,18.297142857142855,300,0.0001533330068923533,175,3202,136,18.297142857142855,True,4.605170185988092,0.0
uf100-430,uf100-0122.cnf,19.2383,100,430,True,0.0002715839946176857,175,3202,136,18.297142857142855,1000,0.000125208985991776,175,3202,136,18.297142857142855,True,4.605170185988092,0.0
uf100-430,uf100-0123.cnf,17.4462,100,430,True,0.0004531670128926635,282,5199,229,18.43617021276596,10,2.2999971406534314e-05,21,196,11,9.333333333333334,False,4.605170185988092,0.49374879784573955
uf100-430,uf100-0123.cnf,17.4462,100,430,True,0.0004531670128926635,282,5199,229,18.43617021276596,30,4.591699689626694e-05,40,628,30,15.7,False,4.605170185988092,0.1484131563762263
uf100-430,uf100-0123.cnf,17.4462,100,430,True,0.0004531670128926635,282,5199,229,18.43617021276596,100,0.00015583299682475626,115,2341,100,20.356521739130436,False,4.605170185988092,0.10416217165508418
uf100-430,uf100-0123.cnf,17.4462,100,430,True,0.0004531670128926635,282,5199,229,18.43617021276596,300,0.00038391599082387984,282,5199,229,18.43617021276596,True,4.605170185988092,0.0
