instance,family,status,result,variables,clauses,decisions,propagations,conflicts,restarts,props_per_decision,cpu_time,B_req@on-chip (1 us),B_req@PCIe-class (10 us),B_req@tuned-link (50 us),B_req@ECP5 UDP (200 us)
uuf50-0190.cnf,uuf50-218,ok,UNSAT,50,218,76,821,63,1,10.8026,0.001082,0.9257030714827912,9.257030714827913,46.28515357413956,185.14061429655823
uuf50-0191.cnf,uuf50-218,ok,UNSAT,50,218,67,701,57,1,10.4627,0.001077,0.9557762336681737,9.557762336681737,47.78881168340868,191.15524673363473
uuf50-0192.cnf,uuf50-218,ok,UNSAT,50,218,49,638,46,1,13.0204,0.001066,0.7680255598906331,7.680255598906332,38.401277994531654,153.60511197812662
uuf50-0193.cnf,uuf50-218,ok,UNSAT,50,218,35,396,29,1,11.3143,0.00105,0.8838372678822376,8.838372678822378,44.19186339411188,176.7674535764475
uuf50-0194.cnf,uuf50-218,ok,UNSAT,50,218,70,886,64,1,12.6571,0.001128,0.7900703952722188,7.900703952722189,39.50351976361094,158.01407905444376
uuf50-0195.cnf,uuf50-218,ok,UNSAT,50,218,86,1126,79,1,13.093,0.001123,0.7637668983426258,7.637668983426259,38.18834491713129,152.75337966852516
uuf50-0196.cnf,uuf50-218,ok,UNSAT,50,218,91,1008,73,1,11.0769,0.001155,0.9027796585687331,9.027796585687332,45.138982928436654,180.55593171374662
uuf50-0197.cnf,uuf50-218,ok,UNSAT,50,218,37,489,34,1,13.2162,0.001138,0.7566471451703213,7.5664714517032134,37.83235725851606,151.32942903406425
uuf50-0198.cnf,uuf50-218,ok,UNSAT,50,218,51,608,48,1,11.9216,0.001131,0.8388135820695208,8.38813582069521,41.94067910347604,167.76271641390417
uuf50-0199.cnf,uuf50-218,ok,UNSAT,50,218,97,1093,84,1,11.268,0.001212,0.8874689385871494,8.874689385871495,44.37344692935747,177.49378771742988
uuf50-02.cnf,uuf50-218,ok,UNSAT,50,218,60,705,54,1,11.75,0.001161,0.851063829787234,8.510638297872342,42.5531914893617,170.2127659574468
uuf50-020.cnf,uuf50-218,ok,UNSAT,50,218,54,700,47,1,12.963,0.00111,0.7714263673532362,7.714263673532363,38.57131836766181,154.28527347064724
uuf50-0200.cnf,uuf50-218,ok,UNSAT,50,218,39,511,34,1,13.1026,0.001076,0.763207302367469,7.632073023674691,38.16036511837345,152.6414604734938
uuf50-0201.cnf,uuf50-218,ok,UNSAT,50,218,61,684,53,1,11.2131,0.001079,0.8918140389366008,8.91814038936601,44.590701946830045,178.36280778732018
uuf50-0202.cnf,uuf50-218,ok,UNSAT,50,218,74,932,67,1,12.5946,0.001122,0.7939910755403109,7.93991075540311,39.699553777015545,158.79821510806218
uuf50-0203.cnf,uuf50-218,ok,UNSAT,50,218,50,618,44,1,12.36,0.001103,0.8090614886731392,8.090614886731393,40.45307443365696,161.81229773462783
uuf50-0204.cnf,uuf50-218,ok,UNSAT,50,218,45,518,37,1,11.5111,0.001079,0.8687267072651614,8.687267072651615,43.43633536325807,173.74534145303227
uuf50-0205.cnf,uuf50-218,ok,UNSAT,50,218,79,953,68,1,12.0633,0.001116,0.8289605663458589,8.289605663458591,41.448028317292945,165.79211326917178
uuf50-0206.cnf,uuf50-218,ok,UNSAT,50,218,72,712,56,1,9.8889,0.001094,1.0112348188372822,10.112348188372824,50.561740941864116,202.24696376745646
uuf50-0207.cnf,uuf50-218,ok,UNSAT,50,218,75,985,66,1,13.1333,0.001101,0.76142325234328,7.614232523432801,38.071162617164,152.284650468656
uuf50-0208.cnf,uuf50-218,ok,UNSAT,50,218,84,917,70,1,10.9167,0.001124,0.916027737319886,9.160277373198861,45.8013868659943,183.2055474639772
uuf50-0209.cnf,uuf50-218,ok,UNSAT,50,218,80,952,73,1,11.9,0.001133,0.8403361344537815,8.403361344537815,42.016806722689076,168.0672268907563
uuf50-021.cnf,uuf50-218,ok,UNSAT,50,218,79,1109,77,1,14.038,0.001135,0.7123521869212138,7.123521869212139,35.61760934606069,142.47043738424276
uuf50-0210.cnf,uuf50-218,ok,UNSAT,50,218,47,756,44,1,16.0851,0.001076,0.6216933683968393,6.216933683968394,31.084668419841964,124.33867367936786
uuf50-0211.cnf,uuf50-218,ok,UNSAT,50,218,69,750,58,1,10.8696,0.001096,0.9199970560094207,9.19997056009421,45.99985280047104,183.99941120188416
uuf50-0212.cnf,uuf50-218,ok,UNSAT,50,218,44,551,39,1,12.5227,0.001061,0.7985498335023596,7.985498335023598,39.927491675117984,159.70996670047194
uuf50-0213.cnf,uuf50-218,ok,UNSAT,50,218,70,787,58,1,11.2429,0.001084,0.8894502308123349,8.89450230812335,44.47251154061674,177.89004616246697
uuf50-0214.cnf,uuf50-218,ok,UNSAT,50,218,80,1042,72,1,13.025,0.001143,0.7677543186180422,7.677543186180423,38.38771593090211,153.55086372360844
uuf50-0215.cnf,uuf50-218,ok,UNSAT,50,218,66,847,61,1,12.8333,0.001142,0.7792228031761121,7.792228031761123,38.961140158805605,155.84456063522242
uuf50-0216.cnf,uuf50-218,ok,UNSAT,50,218,50,538,47,1,10.76,0.001073,0.929368029739777,9.29368029739777,46.468401486988846,185.87360594795538
uuf50-0217.cnf,uuf50-218,ok,UNSAT,50,218,96,1283,85,1,13.3646,0.001161,0.7482453646199663,7.482453646199663,37.41226823099831,149.64907292399323
uuf50-0218.cnf,uuf50-218,ok,UNSAT,50,218,65,808,58,1,12.4308,0.0011,0.8044534543231329,8.04453454323133,40.222672716156644,160.89069086462658
uuf50-0219.cnf,uuf50-218,ok,UNSAT,50,218,102,1272,89,1,12.4706,0.00114,0.8018860359565699,8.0188603595657,40.09430179782849,160.37720719131397
uuf50-022.cnf,uuf50-218,ok,UNSAT,50,218,65,830,63,1,12.7692,0.001088,0.7831344171913668,7.831344171913669,39.15672085956834,156.62688343827335
uuf50-0220.cnf,uuf50-218,ok,UNSAT,50,218,62,719,55,1,11.5968,0.00109,0.8623068432671082,8.623068432671083,43.11534216335541,172.46136865342163
uuf50-0221.cnf,uuf50-218,ok,UNSAT,50,218,48,508,41,1,10.5833,0.001062,0.9448848657791049,9.44884865779105,47.244243288955246,188.97697315582099
uuf50-0222.cnf,uuf50-218,ok,UNSAT,50,218,54,540,41,1,10.0,0.001065,1.0,10.000000000000002,50.0,200.0
uuf50-0223.cnf,uuf50-218,ok,UNSAT,50,218,96,1374,83,1,14.3125,0.001122,0.6986899563318777,6.9868995633187785,34.93449781659389,139.73799126637556
uuf50-0224.cnf,uuf50-218,ok,UNSAT,50,218,69,869,62,1,12.5942,0.001094,0.7940162932143368,7.940162932143369,39.70081466071684,158.80325864286735
uuf50-0225.cnf,uuf50-218,ok,UNSAT,50,218,115,1313,93,1,11.4174,0.001203,0.8758561493860247,8.758561493860249,43.79280746930124,175.17122987720495
uuf50-0226.cnf,uuf50-218,ok,UNSAT,50,218,88,1149,79,1,13.0568,0.001104,0.7658844433551866,7.658844433551867,38.29422216775933,153.17688867103732
uuf50-0227.cnf,uuf50-218,ok,UNSAT,50,218,47,588,40,1,12.5106,0.00109,0.7993221747957732,7.993221747957733,39.96610873978866,159.86443495915464
uuf50-0228.cnf,uuf50-218,ok,UNSAT,50,218,63,777,54,1,12.3333,0.001123,0.8108130021973032,8.108130021973034,40.54065010986516,162.16260043946065
uuf50-0229.cnf,uuf50-218,ok,UNSAT,50,218,55,784,53,1,14.2545,0.0011,0.7015328492756673,7.015328492756674,35.076642463783365,140.30656985513346
uuf50-023.cnf,uuf50-218,ok,UNSAT,50,218,57,731,50,1,12.8246,0.001126,0.7797514152488186,7.797514152488188,38.98757076244093,155.95028304976373
uuf50-0230.cnf,uuf50-218,ok,UNSAT,50,218,127,1654,109,2,13.0236,0.001232,0.7678368500261065,7.678368500261065,38.39184250130532,153.56737000522128
uuf50-0231.cnf,uuf50-218,ok,UNSAT,50,218,42,634,39,1,15.0952,0.001039,0.6624622396523399,6.6246223965233995,33.12311198261699,132.49244793046796
uuf50-0232.cnf,uuf50-218,ok,UNSAT,50,218,48,587,41,1,12.2292,0.001166,0.8177149772675236,8.177149772675238,40.88574886337618,163.54299545350472
uuf50-0233.cnf,uuf50-218,ok,UNSAT,50,218,68,758,61,1,11.1471,0.001141,0.8970943115249707,8.970943115249707,44.85471557624853,179.41886230499412
uuf50-0234.cnf,uuf50-218,ok,UNSAT,50,218,71,839,66,1,11.8169,0.001083,0.8462456312569286,8.462456312569287,42.31228156284643,169.24912625138572
uuf50-0235.cnf,uuf50-218,ok,UNSAT,50,218,88,879,74,1,9.9886,0.001132,1.0011413010832348,10.011413010832351,50.05706505416175,200.228260216647
uuf50-0236.cnf,uuf50-218,ok,UNSAT,50,218,84,1016,73,1,12.0952,0.001157,0.8267742575567167,8.267742575567167,41.33871287783583,165.35485151134333
uuf50-0237.cnf,uuf50-218,ok,UNSAT,50,218,81,922,60,1,11.3827,0.001197,0.8785261844729282,8.785261844729284,43.92630922364641,175.70523689458565
uuf50-0238.cnf,uuf50-218,ok,UNSAT,50,218,43,509,37,1,11.8372,0.001142,0.8447943770486264,8.447943770486265,42.239718852431324,168.9588754097253
uuf50-0239.cnf,uuf50-218,ok,UNSAT,50,218,80,903,69,1,11.2875,0.001111,0.8859357696567,8.859357696567,44.296788482835,177.18715393134
uuf50-024.cnf,uuf50-218,ok,UNSAT,50,218,61,635,48,1,10.4098,0.001067,0.9606332494380295,9.606332494380297,48.03166247190148,192.1266498876059
uuf50-0240.cnf,uuf50-218,ok,UNSAT,50,218,71,974,64,1,13.7183,0.001181,0.7289532959623277,7.289532959623278,36.447664798116385,145.79065919246554
uuf50-0241.cnf,uuf50-218,ok,UNSAT,50,218,42,550,39,1,13.0952,0.001014,0.7636385851304295,7.636385851304295,38.18192925652147,152.72771702608588
uuf50-0242.cnf,uuf50-218,ok,UNSAT,50,218,99,1111,86,1,11.2222,0.001178,0.8910908734472741,8.910908734472741,44.55454367236371,178.21817468945483
uuf50-0243.cnf,uuf50-218,ok,UNSAT,50,218,44,563,41,1,12.7955,0.001087,0.7815247547966081,7.815247547966083,39.076237739830404,156.30495095932162
uuf50-0244.cnf,uuf50-218,ok,UNSAT,50,218,80,926,70,1,11.575,0.001101,0.8639308855291578,8.639308855291578,43.196544276457885,172.78617710583154
uuf50-0245.cnf,uuf50-218,ok,UNSAT,50,218,80,932,72,1,11.65,0.001126,0.8583690987124464,8.583690987124465,42.918454935622314,171.67381974248926
uuf50-0246.cnf,uuf50-218,ok,UNSAT,50,218,60,738,49,1,12.3,0.00111,0.8130081300813008,8.130081300813009,40.65040650406504,162.60162601626016
uuf50-0247.cnf,uuf50-218,ok,UNSAT,50,218,84,1082,76,1,12.881,0.001112,0.7763372408974458,7.763372408974459,38.816862044872295,155.26744817948918
uuf50-0248.cnf,uuf50-218,ok,UNSAT,50,218,33,448,31,1,13.5758,0.00106,0.7366048409670148,7.3660484096701495,36.83024204835074,147.32096819340296
uuf50-0249.cnf,uuf50-218,ok,UNSAT,50,218,72,891,68,1,12.375,0.001095,0.8080808080808081,8.080808080808081,40.4040404040404,161.6161616161616
uuf50-025.cnf,uuf50-218,ok,UNSAT,50,218,89,1004,79,1,11.2809,0.001119,0.8864540949746916,8.864540949746917,44.32270474873459,177.29081899493835
uuf50-0250.cnf,uuf50-218,ok,UNSAT,50,218,36,389,32,1,10.8056,0.001046,0.9254460650033316,9.254460650033318,46.27230325016658,185.08921300066632
uuf50-0251.cnf,uuf50-218,ok,UNSAT,50,218,77,1051,77,1,13.6494,0.001103,0.7326329362462819,7.32632936246282,36.631646812314095,146.52658724925638
uuf50-0252.cnf,uuf50-218,ok,UNSAT,50,218,70,890,61,1,12.7143,0.001117,0.7865159702067751,7.865159702067752,39.32579851033876,157.30319404135503
uuf50-0253.cnf,uuf50-218,ok,UNSAT,50,218,41,509,38,1,12.4146,0.001058,0.8055031978476954,8.055031978476956,40.27515989238477,161.10063956953908
uuf50-0254.cnf,uuf50-218,ok,UNSAT,50,218,75,928,65,1,12.3733,0.001118,0.8081918324133416,8.081918324133417,40.40959162066708,161.63836648266832
uuf50-0255.cnf,uuf50-218,ok,UNSAT,50,218,80,954,69,1,11.925,0.001121,0.8385744234800838,8.385744234800839,41.92872117400419,167.71488469601675
uuf50-0256.cnf,uuf50-218,ok,UNSAT,50,218,107,1404,95,1,13.1215,0.001166,0.7621079907022825,7.621079907022827,38.10539953511413,152.42159814045652
uuf50-0257.cnf,uuf50-218,ok,UNSAT,50,218,62,744,51,1,12.0,0.001123,0.8333333333333334,8.333333333333334,41.666666666666664,166.66666666666666
uuf50-0258.cnf,uuf50-218,ok,UNSAT,50,218,61,736,56,1,12.0656,0.001177,0.8288025460814216,8.288025460814216,41.440127304071076,165.7605092162843
uuf50-0259.cnf,uuf50-218,ok,UNSAT,50,218,53,570,49,1,10.7547,0.001109,0.9298260295498713,9.298260295498714,46.491301477493565,185.96520590997426
uuf50-026.cnf,uuf50-218,ok,UNSAT,50,218,35,417,32,1,11.9143,0.001035,0.8393275307823371,8.393275307823373,41.96637653911686,167.86550615646743
uuf50-0260.cnf,uuf50-218,ok,UNSAT,50,218,62,733,57,1,11.8226,0.001086,0.8458376330079678,8.458376330079679,42.29188165039839,169.16752660159355
uuf50-0261.cnf,uuf50-218,ok,UNSAT,50,218,75,810,65,1,10.8,0.001111,0.9259259259259258,9.25925925925926,46.29629629629629,185.18518518518516
uuf50-0262.cnf,uuf50-218,ok,UNSAT,50,218,75,765,59,1,10.2,0.001093,0.9803921568627452,9.803921568627453,49.01960784313726,196.07843137254903
uuf50-0263.cnf,uuf50-218,ok,UNSAT,50,218,77,944,72,1,12.2597,0.001136,0.8156806447139815,8.156806447139816,40.78403223569908,163.13612894279632
uuf50-0264.cnf,uuf50-218,ok,UNSAT,50,218,35,481,35,1,13.7429,0.001074,0.7276484584767406,7.276484584767408,36.382422923837034,145.52969169534813
uuf50-0265.cnf,uuf50-218,ok,UNSAT,50,218,85,994,79,1,11.6941,0.001108,0.8551320751490067,8.551320751490069,42.756603757450335,171.02641502980134
uuf50-0266.cnf,uuf50-218,ok,UNSAT,50,218,41,620,39,1,15.122,0.00108,0.6612881893929374,6.612881893929376,33.064409469646876,132.2576378785875
uuf50-0267.cnf,uuf50-218,ok,UNSAT,50,218,155,1986,135,2,12.8129,0.00117,0.7804634391901911,7.804634391901912,39.023171959509554,156.09268783803822
uuf50-0268.cnf,uuf50-218,ok,UNSAT,50,218,62,690,53,1,11.129,0.001086,0.8985533291400845,8.985533291400847,44.92766645700422,179.7106658280169
uuf50-0269.cnf,uuf50-218,ok,UNSAT,50,218,60,700,51,1,11.6667,0.001087,0.8571404081702624,8.571404081702624,42.857020408513115,171.42808163405246
uuf50-027.cnf,uuf50-218,ok,UNSAT,50,218,74,946,63,1,12.7838,0.001108,0.7822400225285127,7.822400225285128,39.11200112642563,156.44800450570253
uuf50-0270.cnf,uuf50-218,ok,UNSAT,50,218,84,993,76,1,11.8214,0.001117,0.8459234946791412,8.459234946791414,42.29617473395706,169.18469893582824
uuf50-0271.cnf,uuf50-218,ok,UNSAT,50,218,66,848,54,1,12.8485,0.001151,0.7783009689847065,7.7830096898470655,38.91504844923532,155.6601937969413
uuf50-0272.cnf,uuf50-218,ok,UNSAT,50,218,81,959,75,1,11.8395,0.001119,0.844630263102327,8.446302631023272,42.23151315511635,168.9260526204654
uuf50-0273.cnf,uuf50-218,ok,UNSAT,50,218,70,855,62,1,12.2143,0.001098,0.8187124927339267,8.187124927339267,40.93562463669633,163.74249854678533
uuf50-0274.cnf,uuf50-218,ok,UNSAT,50,218,40,518,38,1,12.95,0.001052,0.7722007722007722,7.7220077220077235,38.610038610038615,154.44015444015446
uuf50-0275.cnf,uuf50-218,ok,UNSAT,50,218,128,1626,114,2,12.7031,0.001169,0.7872094213223544,7.872094213223545,39.360471066117725,157.4418842644709
uuf50-0276.cnf,uuf50-218,ok,UNSAT,50,218,67,846,58,1,12.6269,0.001107,0.7919600218580967,7.9196002185809675,39.59800109290483,158.39200437161932
uuf50-0277.cnf,uuf50-218,ok,UNSAT,50,218,56,663,46,1,11.8393,0.00107,0.8446445313489818,8.44644531348982,42.23222656744909,168.92890626979636
uuf50-0278.cnf,uuf50-218,ok,UNSAT,50,218,46,588,41,1,12.7826,0.001057,0.7823134573560934,7.823134573560935,39.11567286780467,156.46269147121868
uuf50-0279.cnf,uuf50-218,ok,UNSAT,50,218,76,870,67,1,11.4474,0.001104,0.8735608085678844,8.735608085678845,43.67804042839422,174.71216171357688
uuf50-028.cnf,uuf50-218,ok,UNSAT,50,218,68,940,63,1,13.8235,0.001137,0.7234057944804139,7.234057944804139,36.17028972402069,144.68115889608276
uuf50-0280.cnf,uuf50-218,ok,UNSAT,50,218,59,706,53,1,11.9661,0.001073,0.8356941693617803,8.356941693617804,41.784708468089015,167.13883387235606
uuf50-0281.cnf,uuf50-218,ok,UNSAT,50,218,94,1160,90,1,12.3404,0.001118,0.810346504165181,8.10346504165181,40.51732520825905,162.0693008330362
uuf50-0282.cnf,uuf50-218,ok,UNSAT,50,218,70,698,53,1,9.9714,0.001073,1.0028682030607539,10.02868203060754,50.14341015303769,200.57364061215077
uuf50-0283.cnf,uuf50-218,ok,UNSAT,50,218,60,756,55,1,12.6,0.001103,0.7936507936507937,7.936507936507938,39.682539682539684,158.73015873015873
uuf50-0284.cnf,uuf50-218,ok,UNSAT,50,218,66,826,61,1,12.5152,0.001115,0.7990283814881105,7.9902838148811055,39.95141907440552,159.80567629762209
uuf50-0285.cnf,uuf50-218,ok,UNSAT,50,218,71,850,62,1,11.9718,0.001087,0.8352962795903707,8.352962795903709,41.764813979518536,167.05925591807414
uuf50-0286.cnf,uuf50-218,ok,UNSAT,50,218,41,531,38,1,12.9512,0.001066,0.7721292235468528,7.721292235468529,38.60646117734264,154.42584470937055
uuf50-0287.cnf,uuf50-218,ok,UNSAT,50,218,97,926,83,1,9.5464,0.001119,1.0475152937232883,10.475152937232885,52.375764686164416,209.50305874465766
uuf50-0288.cnf,uuf50-218,ok,UNSAT,50,218,69,780,62,1,11.3043,0.001081,0.8846191272347691,8.846191272347692,44.23095636173846,176.92382544695383
uuf50-0289.cnf,uuf50-218,ok,UNSAT,50,218,63,814,55,1,12.9206,0.001096,0.7739578657337894,7.739578657337895,38.69789328668947,154.79157314675788
uuf50-029.cnf,uuf50-218,ok,UNSAT,50,218,68,706,59,1,10.3824,0.001124,0.9631684388965942,9.631684388965944,48.15842194482971,192.63368777931885
uuf50-0290.cnf,uuf50-218,ok,UNSAT,50,218,41,520,40,1,12.6829,0.00107,0.788463206364475,7.884632063644751,39.42316031822375,157.692641272895
uuf50-0291.cnf,uuf50-218,ok,UNSAT,50,218,65,803,55,1,12.3538,0.001112,0.8094675322572812,8.094675322572813,40.47337661286406,161.89350645145623
uuf50-0292.cnf,uuf50-218,ok,UNSAT,50,218,75,908,68,1,12.1067,0.001134,0.8259889152287576,8.259889152287577,41.29944576143788,165.19778304575152
uuf50-0293.cnf,uuf50-218,ok,UNSAT,50,218,55,650,54,1,11.8182,0.001083,0.846152544380701,8.46152544380701,42.30762721903505,169.2305088761402
uuf50-0294.cnf,uuf50-218,ok,UNSAT,50,218,27,333,27,1,12.3333,0.001149,0.8108130021973032,8.108130021973034,40.54065010986516,162.16260043946065
uuf50-0295.cnf,uuf50-218,ok,UNSAT,50,218,95,1160,87,1,12.2105,0.001206,0.8189672822570738,8.18967282257074,40.948364112853696,163.79345645141478
uuf50-0296.cnf,uuf50-218,ok,UNSAT,50,218,52,680,45,1,13.0769,0.001111,0.7647072318362914,7.647072318362916,38.23536159181457,152.9414463672583
uuf50-0297.cnf,uuf50-218,ok,UNSAT,50,218,84,1103,73,1,13.131,0.001128,0.761556621734826,7.615566217348261,38.0778310867413,152.3113243469652
uuf50-0298.cnf,uuf50-218,ok,UNSAT,50,218,40,421,34,1,10.525,0.001051,0.9501187648456056,9.501187648456058,47.50593824228029,190.02375296912115
uuf50-0299.cnf,uuf50-218,ok,UNSAT,50,218,73,1026,67,1,14.0548,0.001189,0.7115006972706833,7.115006972706834,35.575034863534164,142.30013945413666
uuf50-03.cnf,uuf50-218,ok,UNSAT,50,218,42,594,35,1,14.1429,0.001123,0.7070685644386937,7.070685644386938,35.353428221934685,141.41371288773874
uuf50-030.cnf,uuf50-218,ok,UNSAT,50,218,44,510,39,1,11.5909,0.00108,0.8627457747025684,8.627457747025685,43.13728873512842,172.5491549405137
uuf50-0300.cnf,uuf50-218,ok,UNSAT,50,218,81,1108,75,1,13.679,0.001134,0.731047591198187,7.310475911981871,36.55237955990935,146.2095182396374
uuf50-0301.cnf,uuf50-218,ok,UNSAT,50,218,93,1015,73,1,10.914,0.001126,0.916254352208173,9.162543522081732,45.81271761040865,183.2508704416346
uuf50-0302.cnf,uuf50-218,ok,UNSAT,50,218,81,1007,73,1,12.4321,0.001117,0.8043693342235021,8.043693342235022,40.218466711175104,160.87386684470042
uuf50-0303.cnf,uuf50-218,ok,UNSAT,50,218,40,456,36,1,11.4,0.00107,0.8771929824561403,8.771929824561404,43.859649122807014,175.43859649122805
uuf50-0304.cnf,uuf50-218,ok,UNSAT,50,218,88,1136,86,1,12.9091,0.001124,0.7746473417976466,7.746473417976467,38.73236708988233,154.92946835952932
uuf50-0305.cnf,uuf50-218,ok,UNSAT,50,218,80,856,70,1,10.7,0.001109,0.9345794392523366,9.345794392523366,46.728971962616825,186.9158878504673
uuf50-0306.cnf,uuf50-218,ok,UNSAT,50,218,71,844,60,1,11.8873,0.001098,0.8412339219166673,8.412339219166675,42.06169609583337,168.24678438333348
uuf50-0307.cnf,uuf50-218,ok,UNSAT,50,218,40,440,36,1,11.0,0.001058,0.9090909090909091,9.090909090909092,45.45454545454545,181.8181818181818
uuf50-0308.cnf,uuf50-218,ok,UNSAT,50,218,70,858,65,1,12.2571,0.001127,0.8158536684860204,8.158536684860206,40.79268342430102,163.17073369720407
uuf50-0309.cnf,uuf50-218,ok,UNSAT,50,218,100,1144,83,1,11.44,0.001082,0.8741258741258742,8.741258741258743,43.70629370629371,174.82517482517483
uuf50-031.cnf,uuf50-218,ok,UNSAT,50,218,85,954,78,1,11.2235,0.001117,0.8909876598209115,8.909876598209117,44.549382991045576,178.1975319641823
uuf50-0310.cnf,uuf50-218,ok,UNSAT,50,218,58,858,54,1,14.7931,0.001094,0.6759908335642968,6.75990833564297,33.799541678214844,135.19816671285938
uuf50-0311.cnf,uuf50-218,ok,UNSAT,50,218,67,948,62,1,14.1493,0.001103,0.706748743754108,7.0674874375410806,35.3374371877054,141.3497487508216
uuf50-0312.cnf,uuf50-218,ok,UNSAT,50,218,75,787,64,1,10.4933,0.001088,0.9529890501558137,9.529890501558139,47.649452507790684,190.59781003116274
uuf50-0313.cnf,uuf50-218,ok,UNSAT,50,218,81,932,67,1,11.5062,0.001104,0.8690966609306288,8.690966609306289,43.454833046531434,173.81933218612573
uuf50-0314.cnf,uuf50-218,ok,UNSAT,50,218,100,1302,89,1,13.02,0.001099,0.7680491551459294,7.680491551459295,38.40245775729647,153.60983102918587
uuf50-0315.cnf,uuf50-218,ok,UNSAT,50,218,91,1099,78,1,12.0769,0.001108,0.8280270599243184,8.280270599243185,41.40135299621591,165.60541198486365
uuf50-0316.cnf,uuf50-218,ok,UNSAT,50,218,72,843,64,1,11.7083,0.001111,0.8540949582774613,8.540949582774614,42.704747913873064,170.81899165549225
uuf50-0317.cnf,uuf50-218,ok,UNSAT,50,218,42,417,34,1,9.9286,0.001071,1.0071913462119535,10.071913462119536,50.35956731059767,201.43826924239067
uuf50-0318.cnf,uuf50-218,ok,UNSAT,50,218,59,660,51,1,11.1864,0.001086,0.8939426446399198,8.9394264463992,44.697132231995994,178.78852892798398
uuf50-0319.cnf,uuf50-218,ok,UNSAT,50,218,56,666,48,1,11.8929,0.001112,0.8408378107946759,8.40837810794676,42.04189053973379,168.16756215893517
uuf50-032.cnf,uuf50-218,ok,UNSAT,50,218,60,777,55,1,12.95,0.001197,0.7722007722007722,7.7220077220077235,38.610038610038615,154.44015444015446
uuf50-0320.cnf,uuf50-218,ok,UNSAT,50,218,66,819,58,1,12.4091,0.001155,0.8058602154870216,8.058602154870217,40.29301077435108,161.17204309740433
