instance,family,status,result,variables,clauses,decisions,propagations,conflicts,restarts,props_per_decision,cpu_time
uuf50-0406.cnf,uuf50-218,ok,UNSAT,50,218,87,993,73,1,11.4138,0.001131
uuf50-0407.cnf,uuf50-218,ok,UNSAT,50,218,37,537,35,1,14.5135,0.001054
uuf50-0408.cnf,uuf50-218,ok,UNSAT,50,218,54,696,49,1,12.8889,0.001093
uuf50-0409.cnf,uuf50-218,ok,UNSAT,50,218,84,1023,76,1,12.1786,0.001179
uuf50-041.cnf,uuf50-218,ok,UNSAT,50,218,85,1061,83,1,12.4824,0.001103
uuf50-0410.cnf,uuf50-218,ok,UNSAT,50,218,81,1058,76,1,13.0617,0.00119
uuf50-0411.cnf,uuf50-218,ok,UNSAT,50,218,73,820,63,1,11.2329,0.001177
uuf50-0412.cnf,uuf50-218,ok,UNSAT,50,218,70,719,56,1,10.2714,0.001161
uuf50-0413.cnf,uuf50-218,ok,UNSAT,50,218,31,363,29,1,11.7097,0.001153
uuf50-0414.cnf,uuf50-218,ok,UNSAT,50,218,48,563,42,1,11.7292,0.001121
uuf50-0415.cnf,uuf50-218,ok,UNSAT,50,218,44,471,37,1,10.7045,0.001054
uuf50-0416.cnf,uuf50-218,ok,UNSAT,50,218,74,795,67,1,10.7432,0.00115
uuf50-0417.cnf,uuf50-218,ok,UNSAT,50,218,97,1250,85,1,12.8866,0.001205
uuf50-0418.cnf,uuf50-218,ok,UNSAT,50,218,88,1072,76,1,12.1818,0.00124
uuf50-0419.cnf,uuf50-218,ok,UNSAT,50,218,40,504,34,1,12.6000,0.001175
uuf50-042.cnf,uuf50-218,ok,UNSAT,50,218,53,679,49,1,12.8113,0.001078
uuf50-0420.cnf,uuf50-218,ok,UNSAT,50,218,81,961,67,1,11.8642,0.001127
uuf50-0421.cnf,uuf50-218,ok,UNSAT,50,218,105,1265,91,1,12.0476,0.001179
uuf50-0422.cnf,uuf50-218,ok,UNSAT,50,218,100,1241,89,1,12.4100,0.001106
uuf50-0423.cnf,uuf50-218,ok,UNSAT,50,218,67,829,63,1,12.3731,0.001144
uuf50-0424.cnf,uuf50-218,ok,UNSAT,50,218,81,910,68,1,11.2346,0.001147
uuf50-0425.cnf,uuf50-218,ok,UNSAT,50,218,45,570,40,1,12.6667,0.001057
uuf50-0426.cnf,uuf50-218,ok,UNSAT,50,218,57,677,52,1,11.8772,0.001143
uuf50-0427.cnf,uuf50-218,ok,UNSAT,50,218,92,999,83,1,10.8587,0.001082
uuf50-0428.cnf,uuf50-218,ok,UNSAT,50,218,70,740,64,1,10.5714,0.001101
uuf50-0429.cnf,uuf50-218,ok,UNSAT,50,218,86,1075,81,1,12.5000,0.001147
uuf50-043.cnf,uuf50-218,ok,UNSAT,50,218,59,834,53,1,14.1356,0.00111
uuf50-0430.cnf,uuf50-218,ok,UNSAT,50,218,60,702,53,1,11.7000,0.001119
uuf50-0431.cnf,uuf50-218,ok,UNSAT,50,218,76,895,66,1,11.7763,0.00112
uuf50-0432.cnf,uuf50-218,ok,UNSAT,50,218,61,717,52,1,11.7541,0.001081
uuf50-0433.cnf,uuf50-218,ok,UNSAT,50,218,69,861,67,1,12.4783,0.001124
uuf50-0434.cnf,uuf50-218,ok,UNSAT,50,218,88,1020,74,1,11.5909,0.001101
uuf50-0435.cnf,uuf50-218,ok,UNSAT,50,218,67,726,59,1,10.8358,0.001092
uuf50-0436.cnf,uuf50-218,ok,UNSAT,50,218,53,759,52,1,14.3208,0.001127
uuf50-0437.cnf,uuf50-218,ok,UNSAT,50,218,57,630,48,1,11.0526,0.001055
uuf50-0438.cnf,uuf50-218,ok,UNSAT,50,218,62,570,51,1,9.1935,0.001143
uuf50-0439.cnf,uuf50-218,ok,UNSAT,50,218,78,975,69,1,12.5000,0.001209
uuf50-044.cnf,uuf50-218,ok,UNSAT,50,218,90,1213,78,1,13.4778,0.001219
uuf50-0440.cnf,uuf50-218,ok,UNSAT,50,218,68,730,61,1,10.7353,0.001154
uuf50-0441.cnf,uuf50-218,ok,UNSAT,50,218,75,919,66,1,12.2533,0.001162
uuf50-0442.cnf,uuf50-218,ok,UNSAT,50,218,74,1000,70,1,13.5135,0.001111
uuf50-0443.cnf,uuf50-218,ok,UNSAT,50,218,63,837,59,1,13.2857,0.00111
uuf50-0444.cnf,uuf50-218,ok,UNSAT,50,218,78,1019,72,1,13.0641,0.001114
uuf50-0445.cnf,uuf50-218,ok,UNSAT,50,218,74,1108,68,1,14.9730,0.001128
uuf50-0446.cnf,uuf50-218,ok,UNSAT,50,218,79,668,61,1,8.4557,0.00113
uuf50-0447.cnf,uuf50-218,ok,UNSAT,50,218,50,581,41,1,11.6200,0.001084
uuf50-0448.cnf,uuf50-218,ok,UNSAT,50,218,73,944,66,1,12.9315,0.001101
uuf50-0449.cnf,uuf50-218,ok,UNSAT,50,218,105,1212,88,1,11.5429,0.001141
uuf50-045.cnf,uuf50-218,ok,UNSAT,50,218,86,1082,75,1,12.5814,0.001109
uuf50-0450.cnf,uuf50-218,ok,UNSAT,50,218,39,448,35,1,11.4872,0.001061
uuf50-0451.cnf,uuf50-218,ok,UNSAT,50,218,103,1316,90,1,12.7767,0.001179
uuf50-0452.cnf,uuf50-218,ok,UNSAT,50,218,79,914,66,1,11.5696,0.001123
uuf50-0453.cnf,uuf50-218,ok,UNSAT,50,218,116,1266,92,1,10.9138,0.001139
uuf50-0454.cnf,uuf50-218,ok,UNSAT,50,218,72,728,54,1,10.1111,0.001064
uuf50-0455.cnf,uuf50-218,ok,UNSAT,50,218,80,859,63,1,10.7375,0.001105
uuf50-0456.cnf,uuf50-218,ok,UNSAT,50,218,52,581,43,1,11.1731,0.001074
uuf50-0457.cnf,uuf50-218,ok,UNSAT,50,218,35,368,31,1,10.5143,0.001058
uuf50-0458.cnf,uuf50-218,ok,UNSAT,50,218,47,764,44,1,16.2553,0.001087
uuf50-0459.cnf,uuf50-218,ok,UNSAT,50,218,70,891,66,1,12.7286,0.001095
uuf50-046.cnf,uuf50-218,ok,UNSAT,50,218,49,533,40,1,10.8776,0.001086
uuf50-0460.cnf,uuf50-218,ok,UNSAT,50,218,75,876,60,1,11.6800,0.001101
uuf50-0461.cnf,uuf50-218,ok,UNSAT,50,218,56,587,46,1,10.4821,0.001086
uuf50-0462.cnf,uuf50-218,ok,UNSAT,50,218,78,1007,74,1,12.9103,0.001118
uuf50-0463.cnf,uuf50-218,ok,UNSAT,50,218,75,864,66,1,11.5200,0.001092
uuf50-0464.cnf,uuf50-218,ok,UNSAT,50,218,61,626,48,1,10.2623,0.001073
uuf50-0465.cnf,uuf50-218,ok,UNSAT,50,218,31,317,28,1,10.2258,0.00104
uuf50-0466.cnf,uuf50-218,ok,UNSAT,50,218,67,855,61,1,12.7612,0.001106
uuf50-0467.cnf,uuf50-218,ok,UNSAT,50,218,89,1068,79,1,12.0000,0.001109
uuf50-0468.cnf,uuf50-218,ok,UNSAT,50,218,59,777,50,1,13.1695,0.001097
uuf50-0469.cnf,uuf50-218,ok,UNSAT,50,218,82,1001,77,1,12.2073,0.00112
uuf50-047.cnf,uuf50-218,ok,UNSAT,50,218,64,794,60,1,12.4062,0.001134
uuf50-0470.cnf,uuf50-218,ok,UNSAT,50,218,101,1209,87,1,11.9703,0.001146
uuf50-0471.cnf,uuf50-218,ok,UNSAT,50,218,89,1099,81,1,12.3483,0.001122
uuf50-0472.cnf,uuf50-218,ok,UNSAT,50,218,65,828,59,1,12.7385,0.001243
uuf50-0473.cnf,uuf50-218,ok,UNSAT,50,218,100,1189,91,1,11.8900,0.001157
uuf50-0474.cnf,uuf50-218,ok,UNSAT,50,218,102,1339,96,1,13.1275,0.001255
uuf50-0475.cnf,uuf50-218,ok,UNSAT,50,218,55,638,48,1,11.6000,0.001064
uuf50-0476.cnf,uuf50-218,ok,UNSAT,50,218,89,1199,83,1,13.4719,0.001155
uuf50-0477.cnf,uuf50-218,ok,UNSAT,50,218,62,772,56,1,12.4516,0.001099
uuf50-0478.cnf,uuf50-218,ok,UNSAT,50,218,75,939,65,1,12.5200,0.001113
uuf50-0479.cnf,uuf50-218,ok,UNSAT,50,218,44,456,38,1,10.3636,0.001105
uuf50-048.cnf,uuf50-218,ok,UNSAT,50,218,59,695,54,1,11.7797,0.001095
uuf50-0480.cnf,uuf50-218,ok,UNSAT,50,218,94,1058,82,1,11.2553,0.001157
uuf50-0481.cnf,uuf50-218,ok,UNSAT,50,218,50,650,46,1,13.0000,0.001082
uuf50-0482.cnf,uuf50-218,ok,UNSAT,50,218,111,1269,93,1,11.4324,0.001132
uuf50-0483.cnf,uuf50-218,ok,UNSAT,50,218,54,842,52,1,15.5926,0.001116
uuf50-0484.cnf,uuf50-218,ok,UNSAT,50,218,53,552,44,1,10.4151,0.001117
uuf50-0485.cnf,uuf50-218,ok,UNSAT,50,218,72,939,67,1,13.0417,0.001098
uuf50-0486.cnf,uuf50-218,ok,UNSAT,50,218,63,689,56,1,10.9365,0.00109
uuf50-0487.cnf,uuf50-218,ok,UNSAT,50,218,84,956,73,1,11.3810,0.001106
uuf50-0488.cnf,uuf50-218,ok,UNSAT,50,218,74,941,66,1,12.7162,0.001104
uuf50-0489.cnf,uuf50-218,ok,UNSAT,50,218,113,1291,94,1,11.4248,0.001135
uuf50-049.cnf,uuf50-218,ok,UNSAT,50,218,102,1358,95,1,13.3137,0.001139
uuf50-0490.cnf,uuf50-218,ok,UNSAT,50,218,81,865,68,1,10.6790,0.0011
uuf50-0491.cnf,uuf50-218,ok,UNSAT,50,218,53,548,41,1,10.3396,0.001041
uuf50-0492.cnf,uuf50-218,ok,UNSAT,50,218,86,1029,78,1,11.9651,0.001106
uuf50-0493.cnf,uuf50-218,ok,UNSAT,50,218,110,1474,102,2,13.4000,0.00114
uuf50-0494.cnf,uuf50-218,ok,UNSAT,50,218,94,1108,87,1,11.7872,0.001108
uuf50-0495.cnf,uuf50-218,ok,UNSAT,50,218,127,1534,112,2,12.0787,0.001167
uuf50-0496.cnf,uuf50-218,ok,UNSAT,50,218,44,633,41,1,14.3864,0.001063
uuf50-0497.cnf,uuf50-218,ok,UNSAT,50,218,55,697,49,1,12.6727,0.001069
uuf50-0498.cnf,uuf50-218,ok,UNSAT,50,218,30,320,25,1,10.6667,0.00107
uuf50-0499.cnf,uuf50-218,ok,UNSAT,50,218,43,535,37,1,12.4419,0.001117
uuf50-05.cnf,uuf50-218,ok,UNSAT,50,218,60,766,55,1,12.7667,0.001165
uuf50-050.cnf,uuf50-218,ok,UNSAT,50,218,79,916,69,1,11.5949,0.001207
uuf50-0500.cnf,uuf50-218,ok,UNSAT,50,218,70,860,58,1,12.2857,0.001179
uuf50-0501.cnf,uuf50-218,ok,UNSAT,50,218,76,861,67,1,11.3289,0.001197
uuf50-0502.cnf,uuf50-218,ok,UNSAT,50,218,54,802,52,1,14.8519,0.001339
uuf50-0503.cnf,uuf50-218,ok,UNSAT,50,218,47,534,43,1,11.3617,0.001111
uuf50-0504.cnf,uuf50-218,ok,UNSAT,50,218,111,1302,98,1,11.7297,0.001226
uuf50-0505.cnf,uuf50-218,ok,UNSAT,50,218,71,876,64,1,12.3380,0.00114
uuf50-0506.cnf,uuf50-218,ok,UNSAT,50,218,76,836,59,1,11.0000,0.001218
uuf50-0507.cnf,uuf50-218,ok,UNSAT,50,218,46,542,42,1,11.7826,0.00118
uuf50-0508.cnf,uuf50-218,ok,UNSAT,50,218,74,1060,71,1,14.3243,0.001185
uuf50-0509.cnf,uuf50-218,ok,UNSAT,50,218,61,571,49,1,9.3607,0.001079
uuf50-051.cnf,uuf50-218,ok,UNSAT,50,218,81,1038,76,1,12.8148,0.001131
uuf50-0510.cnf,uuf50-218,ok,UNSAT,50,218,61,740,56,1,12.1311,0.001166
uuf50-0511.cnf,uuf50-218,ok,UNSAT,50,218,53,717,52,1,13.5283,0.001134
uuf50-0512.cnf,uuf50-218,ok,UNSAT,50,218,119,1506,106,2,12.6555,0.001189
uuf50-0513.cnf,uuf50-218,ok,UNSAT,50,218,84,1108,76,1,13.1905,0.001123
uuf50-0514.cnf,uuf50-218,ok,UNSAT,50,218,88,959,78,1,10.8977,0.001124
uuf50-0515.cnf,uuf50-218,ok,UNSAT,50,218,47,692,43,1,14.7234,0.001117
uuf50-0516.cnf,uuf50-218,ok,UNSAT,50,218,95,1189,83,1,12.5158,0.001134
uuf50-0517.cnf,uuf50-218,ok,UNSAT,50,218,83,941,76,1,11.3373,0.001127
uuf50-0518.cnf,uuf50-218,ok,UNSAT,50,218,77,799,63,1,10.3766,0.001166
uuf50-0519.cnf,uuf50-218,ok,UNSAT,50,218,58,824,53,1,14.2069,0.001058
uuf50-052.cnf,uuf50-218,ok,UNSAT,50,218,60,707,53,1,11.7833,0.001095
uuf50-0520.cnf,uuf50-218,ok,UNSAT,50,218,77,958,70,1,12.4416,0.001103
uuf50-0521.cnf,uuf50-218,ok,UNSAT,50,218,67,857,58,1,12.7910,0.0011
uuf50-0522.cnf,uuf50-218,ok,UNSAT,50,218,83,1042,75,1,12.5542,0.001107
uuf50-0523.cnf,uuf50-218,ok,UNSAT,50,218,40,546,39,1,13.6500,0.001064
uuf50-0524.cnf,uuf50-218,ok,UNSAT,50,218,82,946,74,1,11.5366,0.001144
uuf50-0525.cnf,uuf50-218,ok,UNSAT,50,218,69,817,57,1,11.8406,0.001128
uuf50-0526.cnf,uuf50-218,ok,UNSAT,50,218,91,1091,76,1,11.9890,0.001218
uuf50-0527.cnf,uuf50-218,ok,UNSAT,50,218,90,1129,83,1,12.5444,0.001204
uuf50-0528.cnf,uuf50-218,ok,UNSAT,50,218,48,545,46,1,11.3542,0.001065
uuf50-0529.cnf,uuf50-218,ok,UNSAT,50,218,62,815,57,1,13.1452,0.001139
uuf50-053.cnf,uuf50-218,ok,UNSAT,50,218,56,551,45,1,9.8393,0.00114
uuf50-0530.cnf,uuf50-218,ok,UNSAT,50,218,66,832,64,1,12.6061,0.001137
uuf50-0531.cnf,uuf50-218,ok,UNSAT,50,218,39,435,33,1,11.1538,0.001067
uuf50-0532.cnf,uuf50-218,ok,UNSAT,50,218,83,1082,77,1,13.0361,0.001129
uuf50-0533.cnf,uuf50-218,ok,UNSAT,50,218,61,690,54,1,11.3115,0.001088
uuf50-0534.cnf,uuf50-218,ok,UNSAT,50,218,87,1078,78,1,12.3908,0.001142
uuf50-0535.cnf,uuf50-218,ok,UNSAT,50,218,92,1064,75,1,11.5652,0.001089
uuf50-0536.cnf,uuf50-218,ok,UNSAT,50,218,60,734,52,1,12.2333,0.00108
uuf50-0537.cnf,uuf50-218,ok,UNSAT,50,218,51,605,42,1,11.8627,0.001056
uuf50-0538.cnf,uuf50-218,ok,UNSAT,50,218,76,854,62,1,11.2368,0.001129
uuf50-0539.cnf,uuf50-218,ok,UNSAT,50,218,101,1211,87,1,11.9901,0.001145
uuf50-054.cnf,uuf50-218,ok,UNSAT,50,218,102,1415,91,1,13.8725,0.00119
uuf50-0540.cnf,uuf50-218,ok,UNSAT,50,218,66,768,51,1,11.6364,0.001117
uuf50-0541.cnf,uuf50-218,ok,UNSAT,50,218,53,523,45,1,9.8679,0.001068
uuf50-0542.cnf,uuf50-218,ok,UNSAT,50,218,61,740,50,1,12.1311,0.001134
uuf50-0543.cnf,uuf50-218,ok,UNSAT,50,218,73,853,63,1,11.6849,0.00108
uuf50-0544.cnf,uuf50-218,ok,UNSAT,50,218,38,469,34,1,12.3421,0.001058
uuf50-0545.cnf,uuf50-218,ok,UNSAT,50,218,58,743,51,1,12.8103,0.00108
uuf50-0546.cnf,uuf50-218,ok,UNSAT,50,218,97,1222,84,1,12.5979,0.001138
uuf50-0547.cnf,uuf50-218,ok,UNSAT,50,218,53,699,48,1,13.1887,0.001108
uuf50-0548.cnf,uuf50-218,ok,UNSAT,50,218,99,1095,84,1,11.0606,0.001188
uuf50-0549.cnf,uuf50-218,ok,UNSAT,50,218,84,1055,77,1,12.5595,0.001115
uuf50-055.cnf,uuf50-218,ok,UNSAT,50,218,70,949,64,1,13.5571,0.00112
uuf50-0550.cnf,uuf50-218,ok,UNSAT,50,218,51,620,41,1,12.1569,0.001055
uuf50-0551.cnf,uuf50-218,ok,UNSAT,50,218,96,1199,84,1,12.4896,0.001147
uuf50-0552.cnf,uuf50-218,ok,UNSAT,50,218,59,918,57,1,15.5593,0.001077
uuf50-0553.cnf,uuf50-218,ok,UNSAT,50,218,78,911,68,1,11.6795,0.001108
uuf50-0554.cnf,uuf50-218,ok,UNSAT,50,218,62,810,58,1,13.0645,0.0011
uuf50-0555.cnf,uuf50-218,ok,UNSAT,50,218,39,447,34,1,11.4615,0.001054
uuf50-0556.cnf,uuf50-218,ok,UNSAT,50,218,75,909,67,1,12.1200,0.001102
uuf50-0557.cnf,uuf50-218,ok,UNSAT,50,218,45,550,42,1,12.2222,0.001067
uuf50-0558.cnf,uuf50-218,ok,UNSAT,50,218,64,760,59,1,11.8750,0.001089
uuf50-0559.cnf,uuf50-218,ok,UNSAT,50,218,47,470,41,1,10.0000,0.00105
uuf50-056.cnf,uuf50-218,ok,UNSAT,50,218,58,712,50,1,12.2759,0.001128
uuf50-0560.cnf,uuf50-218,ok,UNSAT,50,218,58,711,53,1,12.2586,0.001187
uuf50-0561.cnf,uuf50-218,ok,UNSAT,50,218,49,594,47,1,12.1224,0.001062
uuf50-0562.cnf,uuf50-218,ok,UNSAT,50,218,51,583,48,1,11.4314,0.00104
uuf50-0563.cnf,uuf50-218,ok,UNSAT,50,218,57,800,56,1,14.0351,0.001141
uuf50-0564.cnf,uuf50-218,ok,UNSAT,50,218,43,582,42,1,13.5349,0.001085
uuf50-0565.cnf,uuf50-218,ok,UNSAT,50,218,109,1333,102,1,12.2294,0.001167
uuf50-0566.cnf,uuf50-218,ok,UNSAT,50,218,78,1055,68,1,13.5256,0.00112
uuf50-0567.cnf,uuf50-218,ok,UNSAT,50,218,29,289,28,1,9.9655,0.001048
uuf50-0568.cnf,uuf50-218,ok,UNSAT,50,218,53,630,51,1,11.8868,0.001102
uuf50-0569.cnf,uuf50-218,ok,UNSAT,50,218,63,793,58,1,12.5873,0.001119
uuf50-057.cnf,uuf50-218,ok,UNSAT,50,218,68,837,62,1,12.3088,0.001097
uuf50-0570.cnf,uuf50-218,ok,UNSAT,50,218,97,1043,82,1,10.7526,0.001109
uuf50-0571.cnf,uuf50-218,ok,UNSAT,50,218,106,1190,91,1,11.2264,0.001119
uuf50-0572.cnf,uuf50-218,ok,UNSAT,50,218,25,296,21,1,11.8400,0.001082
uuf50-0573.cnf,uuf50-218,ok,UNSAT,50,218,76,904,64,1,11.8947,0.0011
uuf50-0574.cnf,uuf50-218,ok,UNSAT,50,218,60,886,61,1,14.7667,0.00109
uuf50-0575.cnf,uuf50-218,ok,UNSAT,50,218,90,1137,83,1,12.6333,0.001122
uuf50-0576.cnf,uuf50-218,ok,UNSAT,50,218,76,1079,71,1,14.1974,0.001097
uuf50-0577.cnf,uuf50-218,ok,UNSAT,50,218,50,540,40,1,10.8000,0.001076
uuf50-0578.cnf,uuf50-218,ok,UNSAT,50,218,139,1760,123,2,12.6619,0.001213
uuf50-0579.cnf,uuf50-218,ok,UNSAT,50,218,83,952,80,1,11.4699,0.001132
uuf50-058.cnf,uuf50-218,ok,UNSAT,50,218,57,710,51,1,12.4561,0.001098
uuf50-0580.cnf,uuf50-218,ok,UNSAT,50,218,61,707,55,1,11.5902,0.001078
uuf50-0581.cnf,uuf50-218,ok,UNSAT,50,218,48,569,44,1,11.8542,0.001078
uuf50-0582.cnf,uuf50-218,ok,UNSAT,50,218,45,618,43,1,13.7333,0.001052
uuf50-0583.cnf,uuf50-218,ok,UNSAT,50,218,79,997,71,1,12.6203,0.001117
uuf50-0584.cnf,uuf50-218,ok,UNSAT,50,218,51,652,46,1,12.7843,0.001057
uuf50-0585.cnf,uuf50-218,ok,UNSAT,50,218,81,926,67,1,11.4321,0.001075
uuf50-0586.cnf,uuf50-218,ok,UNSAT,50,218,58,699,52,1,12.0517,0.001087
uuf50-0587.cnf,uuf50-218,ok,UNSAT,50,218,111,1337,92,1,12.0450,0.001166
uuf50-0588.cnf,uuf50-218,ok,UNSAT,50,218,72,961,69,1,13.3472,0.001119
uuf50-0589.cnf,uuf50-218,ok,UNSAT,50,218,66,863,60,1,13.0758,0.001169
uuf50-059.cnf,uuf50-218,ok,UNSAT,50,218,123,1294,104,2,10.5203,0.001211
uuf50-0590.cnf,uuf50-218,ok,UNSAT,50,218,39,507,37,1,13.0000,0.001131
uuf50-0591.cnf,uuf50-218,ok,UNSAT,50,218,73,789,60,1,10.8082,0.001179
uuf50-0592.cnf,uuf50-218,ok,UNSAT,50,218,52,740,49,1,14.2308,0.001109
uuf50-0593.cnf,uuf50-218,ok,UNSAT,50,218,76,860,68,1,11.3158,0.001113
uuf50-0594.cnf,uuf50-218,ok,UNSAT,50,218,74,920,64,1,12.4324,0.001097
uuf50-0595.cnf,uuf50-218,ok,UNSAT,50,218,80,1012,73,1,12.6500,0.001125
uuf50-0596.cnf,uuf50-218,ok,UNSAT,50,218,63,723,54,1,11.4762,0.001145
uuf50-0597.cnf,uuf50-218,ok,UNSAT,50,218,65,806,58,1,12.4000,0.001106
uuf50-0598.cnf,uuf50-218,ok,UNSAT,50,218,73,989,69,1,13.5479,0.001113
uuf50-0599.cnf,uuf50-218,ok,UNSAT,50,218,70,760,58,1,10.8571,0.001081
uuf50-06.cnf,uuf50-218,ok,UNSAT,50,218,76,877,65,1,11.5395,0.001105
uuf50-060.cnf,uuf50-218,ok,UNSAT,50,218,82,987,74,1,12.0366,0.001103
uuf50-0600.cnf,uuf50-218,ok,UNSAT,50,218,62,645,46,1,10.4032,0.001058
uuf50-0601.cnf,uuf50-218,ok,UNSAT,50,218,81,1024,77,1,12.6420,0.001178
uuf50-0602.cnf,uuf50-218,ok,UNSAT,50,218,58,722,53,1,12.4483,0.001049
uuf50-0603.cnf,uuf50-218,ok,UNSAT,50,218,107,1183,93,1,11.0561,0.00113
uuf50-0604.cnf,uuf50-218,ok,UNSAT,50,218,51,678,51,1,13.2941,0.001066
uuf50-0605.cnf,uuf50-218,ok,UNSAT,50,218,37,433,34,1,11.7027,0.001047
uuf50-0606.cnf,uuf50-218,ok,UNSAT,50,218,77,1053,68,1,13.6753,0.001087
uuf50-0607.cnf,uuf50-218,ok,UNSAT,50,218,63,681,57,1,10.8095,0.001076
uuf50-0608.cnf,uuf50-218,ok,UNSAT,50,218,67,778,55,1,11.6119,0.001143
uuf50-0609.cnf,uuf50-218,ok,UNSAT,50,218,84,841,65,1,10.0119,0.001257
uuf50-061.cnf,uuf50-218,ok,UNSAT,50,218,80,1094,74,1,13.6750,0.00123
uuf50-0610.cnf,uuf50-218,ok,UNSAT,50,218,111,1569,103,2,14.1351,0.00123
uuf50-0611.cnf,uuf50-218,ok,UNSAT,50,218,79,1038,71,1,13.1392,0.001249
uuf50-0612.cnf,uuf50-218,ok,UNSAT,50,218,50,575,48,1,11.5000,0.001099
uuf50-0613.cnf,uuf50-218,ok,UNSAT,50,218,76,839,62,1,11.0395,0.001115
uuf50-0614.cnf,uuf50-218,ok,UNSAT,50,218,71,835,65,1,11.7606,0.001207
uuf50-0615.cnf,uuf50-218,ok,UNSAT,50,218,68,705,55,1,10.3676,0.001162
uuf50-0616.cnf,uuf50-218,ok,UNSAT,50,218,87,1127,81,1,12.9540,0.001138
uuf50-0617.cnf,uuf50-218,ok,UNSAT,50,218,119,1529,103,1,12.8487,0.001177
uuf50-0618.cnf,uuf50-218,ok,UNSAT,50,218,54,580,47,1,10.7407,0.001146
uuf50-0619.cnf,uuf50-218,ok,UNSAT,50,218,68,881,60,1,12.9559,0.001236
uuf50-062.cnf,uuf50-218,ok,UNSAT,50,218,31,317,26,1,10.2258,0.001098
uuf50-0620.cnf,uuf50-218,ok,UNSAT,50,218,48,544,38,1,11.3333,0.001158
uuf50-0621.cnf,uuf50-218,ok,UNSAT,50,218,65,718,56,1,11.0462,0.001181
uuf50-0622.cnf,uuf50-218,ok,UNSAT,50,218,39,455,35,1,11.6667,0.001143
uuf50-0623.cnf,uuf50-218,ok,UNSAT,50,218,86,886,68,1,10.3023,0.001152
uuf50-0624.cnf,uuf50-218,ok,UNSAT,50,218,79,826,64,1,10.4557,0.001133
uuf50-0625.cnf,uuf50-218,ok,UNSAT,50,218,62,725,53,1,11.6935,0.001141
uuf50-0626.cnf,uuf50-218,ok,UNSAT,50,218,87,1176,78,1,13.5172,0.001121
uuf50-0627.cnf,uuf50-218,ok,UNSAT,50,218,88,1071,81,1,12.1705,0.00122
uuf50-0628.cnf,uuf50-218,ok,UNSAT,50,218,75,1004,61,1,13.3867,0.001094
uuf50-0629.cnf,uuf50-218,ok,UNSAT,50,218,42,546,41,1,13.0000,0.0012
uuf50-063.cnf,uuf50-218,ok,UNSAT,50,218,43,547,41,1,12.7209,0.001185
uuf50-0630.cnf,uuf50-218,ok,UNSAT,50,218,49,613,45,1,12.5102,0.001099
uuf50-0631.cnf,uuf50-218,ok,UNSAT,50,218,81,1202,76,1,14.8395,0.001208
uuf50-0632.cnf,uuf50-218,ok,UNSAT,50,218,77,1186,76,1,15.4026,0.001141
uuf50-0633.cnf,uuf50-218,ok,UNSAT,50,218,56,645,49,1,11.5179,0.001148
uuf50-0634.cnf,uuf50-218,ok,UNSAT,50,218,63,819,62,1,13.0000,0.00113
uuf50-0635.cnf,uuf50-218,ok,UNSAT,50,218,61,680,51,1,11.1475,0.00109
uuf50-0636.cnf,uuf50-218,ok,UNSAT,50,218,36,440,31,1,12.2222,0.001081
uuf50-0637.cnf,uuf50-218,ok,UNSAT,50,218,80,1021,74,1,12.7625,0.001121
uuf50-0638.cnf,uuf50-218,ok,UNSAT,50,218,62,764,52,1,12.3226,0.001151
uuf50-0639.cnf,uuf50-218,ok,UNSAT,50,218,69,1043,64,1,15.1159,0.001123
uuf50-064.cnf,uuf50-218,ok,UNSAT,50,218,71,887,65,1,12.4930,0.001137
uuf50-0640.cnf,uuf50-218,ok,UNSAT,50,218,58,748,47,1,12.8966,0.001089
uuf50-0641.cnf,uuf50-218,ok,UNSAT,50,218,90,988,76,1,10.9778,0.001103
uuf50-0642.cnf,uuf50-218,ok,UNSAT,50,218,93,1181,82,1,12.6989,0.001137
uuf50-0643.cnf,uuf50-218,ok,UNSAT,50,218,54,673,53,1,12.4630,0.001087
uuf50-0644.cnf,uuf50-218,ok,UNSAT,50,218,77,977,67,1,12.6883,0.00112
uuf50-0645.cnf,uuf50-218,ok,UNSAT,50,218,60,757,52,1,12.6167,0.001095
uuf50-0646.cnf,uuf50-218,ok,UNSAT,50,218,63,797,57,1,12.6508,0.001137
uuf50-0647.cnf,uuf50-218,ok,UNSAT,50,218,58,641,48,1,11.0517,0.001082
uuf50-0648.cnf,uuf50-218,ok,UNSAT,50,218,98,1237,90,1,12.6224,0.001148
uuf50-0649.cnf,uuf50-218,ok,UNSAT,50,218,70,798,60,1,11.4000,0.001096
uuf50-065.cnf,uuf50-218,ok,UNSAT,50,218,84,897,69,1,10.6786,0.001122
uuf50-0650.cnf,uuf50-218,ok,UNSAT,50,218,52,607,47,1,11.6731,0.001113
uuf50-0651.cnf,uuf50-218,ok,UNSAT,50,218,39,542,36,1,13.8974,0.001033
uuf50-0652.cnf,uuf50-218,ok,UNSAT,50,218,56,660,49,1,11.7857,0.00104
uuf50-0653.cnf,uuf50-218,ok,UNSAT,50,218,63,788,55,1,12.5079,0.00109
uuf50-0654.cnf,uuf50-218,ok,UNSAT,50,218,64,844,60,1,13.1875,0.001092
uuf50-0655.cnf,uuf50-218,ok,UNSAT,50,218,86,951,73,1,11.0581,0.001215
uuf50-0656.cnf,uuf50-218,ok,UNSAT,50,218,70,932,64,1,13.3143,0.001196
